"Type","Object","Status","Message","SCG ID","Priority","SCG Title","Baseline","DISA STIG","PCI DSS 4.0","Remediation"
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KYK_PG_10.200.5.x' is not configured to allow MAC address changes (False)","vcenter-8.network-reject-mac-changes-dvportgroup","P2 Upon Feature Enablement","All distributed switches and their port groups must be configured to reject guest MAC address changes.","Reject","VCSA-80-000269","1.4.3","Get-VDSwitch -Name $VDS | Get-VDSecurityPolicy | Set-VDSecurityPolicy -MacChanges $false Get-VDPortgroup -Name $VDPG | Get-VDSecurityPolicy | Set-VDSecurityPolicy -MacChanges $false"
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KYK_PG_10.200.5.x' is not configured to allow forged transmits (False)","vcenter-8.network-reject-forged-transmit-dvportgroup","P2 Upon Feature Enablement","All distributed switches and their port groups must be configured to reject forged transmits.","Reject","VCSA-80-000268","1.4.3","Get-VDSwitch -Name $VDS | Get-VDSecurityPolicy | Set-VDSecurityPolicy -ForgedTransmits $false Get-VDPortgroup -Name $VDPG | Get-VDSecurityPolicy | Set-VDSecurityPolicy -ForgedTransmits $false"
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KYK_PG_10.200.5.x' is not configured to allow VLAN 4095 (VLAN 2005)",,,,,,,
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KYK_PG_10.200.5.x' does not appear to be configured to use a default VLAN (VLAN 2005)",,,,,,,
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KYK_PG_10.200.5.x' is configured to reset port configuration on disconnect (True)","vcenter-8.network-reset-port","P2 Upon Feature Enablement","The vCenter Server must reset port configuration when virtual machines are disconnected.","Enabled","VCSA-80-000302","N/A","$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View  $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting $ConfigSpec.Policy = New-Object VMware.Vim.VMwareDVSPortgroupPolicy $ConfigSpec.Policy.PortConfigResetAtDisconnect = $true $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec)"
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KYK_PG_10.200.5.x' NetFlow is configured correctly (False)","vcenter-8.network-restrict-netflow-usage","P2 Upon Feature Enablement","The vCenter Server must ensure that NetFlow traffic is being sent to authorized collectors.","Not Configured","VCSA-80-000271","1.4.5","$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View  $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting $ConfigSpec.DefaultPortConfig.IpfixEnabled = New-Object VMware.Vim.BoolPolicy $ConfigSpec.DefaultPortConfig.IpfixEnabled.Inherited = $false $ConfigSpec.DefaultPortConfig.IpfixEnabled.Value = $false $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec)"
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KYK_PG_10.200.5.x' policies are configured correctly (VlanOverrideAllowed: False, UplinkTeamingOverrideAllowed: False, SecurityPolicyOverrideAllowed: False, MacManagementOverrideAllowed: False, BlockOverrideAllowed: True, ShapingOverrideAllowed: False, IpfixOverrideAllowed: False, VendorConfigOverrideAllowed: False, LivePortMovingAllowed: False, NetworkResourcePoolOverrideAllowed: False, TrafficFilterOverrideAllowed: False)",,,,,,,
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KYK_PG_10.200.5.x' MAC learning is not enabled (False)","vcenter-8.network-mac-learning","P2 Upon Feature Enablement","All distributed switch port groups must deactivate MAC Learning unless used intentionally.","Disabled","N/A","1.4.5","$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View  $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting $ConfigSpec.DefaultPortConfig.MacManagementPolicy = New-Object VMware.Vim.DVSMacManagementPolicy $ConfigSpec.DefaultPortConfig.MacManagementPolicy.MacLearningPolicy = New-Object VMware.Vim.DVSMacLearningPolicy $ConfigSpec.DefaultPortConfig.MacManagementPolicy.MacLearningPolicy.Enabled = $false $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec)"
"vCenter","epavcsa.epa.com","FAIL","Distributed portgroup 'KSB_PG_10.200.93.x' is configured to allow promiscuous mode (True)","vcenter-8.network-reject-promiscuous-mode-dvportgroup","P2 Upon Feature Enablement","All distributed switches and their port groups must be configured to reject guest promiscuous mode requests.","Reject","VCSA-80-000270","1.4.5","Get-VDSwitch -Name $VDS | Get-VDSecurityPolicy | Set-VDSecurityPolicy -AllowPromiscuous $false Get-VDPortgroup -Name $VDPG | Get-VDSecurityPolicy | Set-VDSecurityPolicy -AllowPromiscuous $false"
"vCenter","epavcsa.epa.com","FAIL","Distributed portgroup 'KSB_PG_10.200.93.x' is configured to allow MAC address changes (True)","vcenter-8.network-reject-mac-changes-dvportgroup","P2 Upon Feature Enablement","All distributed switches and their port groups must be configured to reject guest MAC address changes.","Reject","VCSA-80-000269","1.4.3","Get-VDSwitch -Name $VDS | Get-VDSecurityPolicy | Set-VDSecurityPolicy -MacChanges $false Get-VDPortgroup -Name $VDPG | Get-VDSecurityPolicy | Set-VDSecurityPolicy -MacChanges $false"
"vCenter","epavcsa.epa.com","FAIL","Distributed portgroup 'KSB_PG_10.200.93.x' is configured to allow forged transmits (True)","vcenter-8.network-reject-forged-transmit-dvportgroup","P2 Upon Feature Enablement","All distributed switches and their port groups must be configured to reject forged transmits.","Reject","VCSA-80-000268","1.4.3","Get-VDSwitch -Name $VDS | Get-VDSecurityPolicy | Set-VDSecurityPolicy -ForgedTransmits $false Get-VDPortgroup -Name $VDPG | Get-VDSecurityPolicy | Set-VDSecurityPolicy -ForgedTransmits $false"
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.93.x' is not configured to allow VLAN 4095 (VLAN 2093)",,,,,,,
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.93.x' does not appear to be configured to use a default VLAN (VLAN 2093)",,,,,,,
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.93.x' is configured to reset port configuration on disconnect (True)","vcenter-8.network-reset-port","P2 Upon Feature Enablement","The vCenter Server must reset port configuration when virtual machines are disconnected.","Enabled","VCSA-80-000302","N/A","$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View  $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting $ConfigSpec.Policy = New-Object VMware.Vim.VMwareDVSPortgroupPolicy $ConfigSpec.Policy.PortConfigResetAtDisconnect = $true $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec)"
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.93.x' NetFlow is configured correctly (False)","vcenter-8.network-restrict-netflow-usage","P2 Upon Feature Enablement","The vCenter Server must ensure that NetFlow traffic is being sent to authorized collectors.","Not Configured","VCSA-80-000271","1.4.5","$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View  $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting $ConfigSpec.DefaultPortConfig.IpfixEnabled = New-Object VMware.Vim.BoolPolicy $ConfigSpec.DefaultPortConfig.IpfixEnabled.Inherited = $false $ConfigSpec.DefaultPortConfig.IpfixEnabled.Value = $false $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec)"
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.93.x' policies are configured correctly (VlanOverrideAllowed: False, UplinkTeamingOverrideAllowed: False, SecurityPolicyOverrideAllowed: False, MacManagementOverrideAllowed: False, BlockOverrideAllowed: True, ShapingOverrideAllowed: False, IpfixOverrideAllowed: False, VendorConfigOverrideAllowed: False, LivePortMovingAllowed: False, NetworkResourcePoolOverrideAllowed: False, TrafficFilterOverrideAllowed: False)",,,,,,,
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.93.x' MAC learning is not enabled (False)","vcenter-8.network-mac-learning","P2 Upon Feature Enablement","All distributed switch port groups must deactivate MAC Learning unless used intentionally.","Disabled","N/A","1.4.5","$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View  $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting $ConfigSpec.DefaultPortConfig.MacManagementPolicy = New-Object VMware.Vim.DVSMacManagementPolicy $ConfigSpec.DefaultPortConfig.MacManagementPolicy.MacLearningPolicy = New-Object VMware.Vim.DVSMacLearningPolicy $ConfigSpec.DefaultPortConfig.MacManagementPolicy.MacLearningPolicy.Enabled = $false $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec)"
"vCenter","epavcsa.epa.com","FAIL","Distributed portgroup 'KSB_PG_10.200.92.x' is configured to allow promiscuous mode (True)","vcenter-8.network-reject-promiscuous-mode-dvportgroup","P2 Upon Feature Enablement","All distributed switches and their port groups must be configured to reject guest promiscuous mode requests.","Reject","VCSA-80-000270","1.4.5","Get-VDSwitch -Name $VDS | Get-VDSecurityPolicy | Set-VDSecurityPolicy -AllowPromiscuous $false Get-VDPortgroup -Name $VDPG | Get-VDSecurityPolicy | Set-VDSecurityPolicy -AllowPromiscuous $false"
"vCenter","epavcsa.epa.com","FAIL","Distributed portgroup 'KSB_PG_10.200.92.x' is configured to allow MAC address changes (True)","vcenter-8.network-reject-mac-changes-dvportgroup","P2 Upon Feature Enablement","All distributed switches and their port groups must be configured to reject guest MAC address changes.","Reject","VCSA-80-000269","1.4.3","Get-VDSwitch -Name $VDS | Get-VDSecurityPolicy | Set-VDSecurityPolicy -MacChanges $false Get-VDPortgroup -Name $VDPG | Get-VDSecurityPolicy | Set-VDSecurityPolicy -MacChanges $false"
"vCenter","epavcsa.epa.com","FAIL","Distributed portgroup 'KSB_PG_10.200.92.x' is configured to allow forged transmits (True)","vcenter-8.network-reject-forged-transmit-dvportgroup","P2 Upon Feature Enablement","All distributed switches and their port groups must be configured to reject forged transmits.","Reject","VCSA-80-000268","1.4.3","Get-VDSwitch -Name $VDS | Get-VDSecurityPolicy | Set-VDSecurityPolicy -ForgedTransmits $false Get-VDPortgroup -Name $VDPG | Get-VDSecurityPolicy | Set-VDSecurityPolicy -ForgedTransmits $false"
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.92.x' is not configured to allow VLAN 4095 (VLAN 2092)",,,,,,,
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.92.x' does not appear to be configured to use a default VLAN (VLAN 2092)",,,,,,,
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.92.x' is configured to reset port configuration on disconnect (True)","vcenter-8.network-reset-port","P2 Upon Feature Enablement","The vCenter Server must reset port configuration when virtual machines are disconnected.","Enabled","VCSA-80-000302","N/A","$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View  $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting $ConfigSpec.Policy = New-Object VMware.Vim.VMwareDVSPortgroupPolicy $ConfigSpec.Policy.PortConfigResetAtDisconnect = $true $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec)"
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.92.x' NetFlow is configured correctly (False)","vcenter-8.network-restrict-netflow-usage","P2 Upon Feature Enablement","The vCenter Server must ensure that NetFlow traffic is being sent to authorized collectors.","Not Configured","VCSA-80-000271","1.4.5","$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View  $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting $ConfigSpec.DefaultPortConfig.IpfixEnabled = New-Object VMware.Vim.BoolPolicy $ConfigSpec.DefaultPortConfig.IpfixEnabled.Inherited = $false $ConfigSpec.DefaultPortConfig.IpfixEnabled.Value = $false $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec)"
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.92.x' policies are configured correctly (VlanOverrideAllowed: False, UplinkTeamingOverrideAllowed: False, SecurityPolicyOverrideAllowed: False, MacManagementOverrideAllowed: False, BlockOverrideAllowed: True, ShapingOverrideAllowed: False, IpfixOverrideAllowed: False, VendorConfigOverrideAllowed: False, LivePortMovingAllowed: False, NetworkResourcePoolOverrideAllowed: False, TrafficFilterOverrideAllowed: False)",,,,,,,
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.92.x' MAC learning is not enabled (False)","vcenter-8.network-mac-learning","P2 Upon Feature Enablement","All distributed switch port groups must deactivate MAC Learning unless used intentionally.","Disabled","N/A","1.4.5","$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View  $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting $ConfigSpec.DefaultPortConfig.MacManagementPolicy = New-Object VMware.Vim.DVSMacManagementPolicy $ConfigSpec.DefaultPortConfig.MacManagementPolicy.MacLearningPolicy = New-Object VMware.Vim.DVSMacLearningPolicy $ConfigSpec.DefaultPortConfig.MacManagementPolicy.MacLearningPolicy.Enabled = $false $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec)"
"vCenter","epavcsa.epa.com","FAIL","Distributed portgroup 'KSB_PG_10.200.91.x' is configured to allow promiscuous mode (True)","vcenter-8.network-reject-promiscuous-mode-dvportgroup","P2 Upon Feature Enablement","All distributed switches and their port groups must be configured to reject guest promiscuous mode requests.","Reject","VCSA-80-000270","1.4.5","Get-VDSwitch -Name $VDS | Get-VDSecurityPolicy | Set-VDSecurityPolicy -AllowPromiscuous $false Get-VDPortgroup -Name $VDPG | Get-VDSecurityPolicy | Set-VDSecurityPolicy -AllowPromiscuous $false"
"vCenter","epavcsa.epa.com","FAIL","Distributed portgroup 'KSB_PG_10.200.91.x' is configured to allow MAC address changes (True)","vcenter-8.network-reject-mac-changes-dvportgroup","P2 Upon Feature Enablement","All distributed switches and their port groups must be configured to reject guest MAC address changes.","Reject","VCSA-80-000269","1.4.3","Get-VDSwitch -Name $VDS | Get-VDSecurityPolicy | Set-VDSecurityPolicy -MacChanges $false Get-VDPortgroup -Name $VDPG | Get-VDSecurityPolicy | Set-VDSecurityPolicy -MacChanges $false"
"vCenter","epavcsa.epa.com","FAIL","Distributed portgroup 'KSB_PG_10.200.91.x' is configured to allow forged transmits (True)","vcenter-8.network-reject-forged-transmit-dvportgroup","P2 Upon Feature Enablement","All distributed switches and their port groups must be configured to reject forged transmits.","Reject","VCSA-80-000268","1.4.3","Get-VDSwitch -Name $VDS | Get-VDSecurityPolicy | Set-VDSecurityPolicy -ForgedTransmits $false Get-VDPortgroup -Name $VDPG | Get-VDSecurityPolicy | Set-VDSecurityPolicy -ForgedTransmits $false"
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.91.x' is not configured to allow VLAN 4095 (VLAN 2091)",,,,,,,
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.91.x' does not appear to be configured to use a default VLAN (VLAN 2091)",,,,,,,
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.91.x' is configured to reset port configuration on disconnect (True)","vcenter-8.network-reset-port","P2 Upon Feature Enablement","The vCenter Server must reset port configuration when virtual machines are disconnected.","Enabled","VCSA-80-000302","N/A","$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View  $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting $ConfigSpec.Policy = New-Object VMware.Vim.VMwareDVSPortgroupPolicy $ConfigSpec.Policy.PortConfigResetAtDisconnect = $true $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec)"
"vCenter","epavcsa.epa.com","PASS","Distributed portgroup 'KSB_PG_10.200.91.x' NetFlow is configured correctly (False)","vcenter-8.network-restrict-netflow-usage","P2 Upon Feature Enablement","The vCenter Server must ensure that NetFlow traffic is being sent to authorized collectors.","Not Configured","VCSA-80-000271","1.4.5","$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View  $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting $ConfigSpec.DefaultPortConfig.IpfixEnabled = New-Object VMware.Vim.BoolPolicy $ConfigSpec.DefaultPortConfig.IpfixEnabled.Inherited = $false $ConfigSpec.DefaultPortConfig.IpfixEnabled.Value = $false $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec)"
